Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
,Morocco,31.7917,-7.0926,2020-04-20,3046,143,350,2553
,Namibia,-22.9576,18.4904,2020-04-20,16,0,6,10
,Nepal,28.1667,84.25,2020-04-20,31,0,4,27
Aruba,Netherlands,12.5186,-70.0358,2020-04-20,97,2,49,46
Curacao,Netherlands,12.1696,-68.99,2020-04-20,14,1,11,2
Sint Maarten,Netherlands,18.0425,-63.0548,2020-04-20,67,10,12,45
,Netherlands,52.1326,5.2913,2020-04-20,33405,3751,250,29404
,New Zealand,-40.9006,174.886,2020-04-20,1440,12,974,454
,Nicaragua,12.8654,-85.2072,2020-04-20,10,2,6,2
,Niger,17.6078,8.0817,2020-04-20,648,20,117,511
,Nigeria,9.082,8.6753,2020-04-20,665,22,188,455
,North Macedonia,41.6086,21.7453,2020-04-20,1225,54,200,971
,Norway,60.472,8.4689,2020-04-20,7156,181,32,6943
,Oman,21.0,57.0,2020-04-20,1410,7,238,1165
,Pakistan,30.3753,69.3451,2020-04-20,8418,176,1970,6272
,Panama,8.538,-80.7821,2020-04-20,4467,126,165,4176
,Papua New Guinea,-6.315,143.9555,2020-04-20,7,0,0,7
,Paraguay,-23.4425,-58.4438,2020-04-20,208,8,46,154
,Peru,-9.19,-75.0152,2020-04-20,16325,445,6968,8912
,Philippines,13.0,122.0,2020-04-20,6459,428,613,5418
,Poland,51.9194,19.1451,2020-04-20,9593,380,1133,8080
,Portugal,39.3999,-8.2245,2020-04-20,20863,735,610,19518
,Qatar,25.3548,51.1839,2020-04-20,6015,9,555,5451
,Romania,45.9432,24.9668,2020-04-20,8936,478,2017,6441
,Russia,60.0,90.0,2020-04-20,47121,405,3446,43270
,Rwanda,-1.9403,29.8739,2020-04-20,147,0,76,71
,Saint Lucia,13.9094,-60.9789,2020-04-20,15,0,13,2
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-20,12,0,1,11
,San Marino,43.9424,12.4578,2020-04-20,462,39,61,362
,Saudi Arabia,24.0,45.0,2020-04-20,10484,103,1490,8891
,Senegal,14.4974,-14.4524,2020-04-20,377,5,235,137
,Serbia,44.0165,21.0059,2020-04-20,6630,125,870,5635
,Seychelles,-4.6796,55.492,2020-04-20,11,0,5,6
,Singapore,1.2833,103.8333,2020-04-20,8014,11,801,7202
,Slovakia,48.669,19.699,2020-04-20,1173,13,251,909
,Slovenia,46.1512,14.9955,2020-04-20,1335,77,193,1065
,Somalia,5.1521,46.1996,2020-04-20,237,8,4,225
,South Africa,-30.5595,22.9375,2020-04-20,3300,58,1055,2187
,Spain,40.0,-4.0,2020-04-20,200210,20852,80587,98771
,Sri Lanka,7.0,81.0,2020-04-20,304,7,98,199
,Sudan,12.8628,30.2176,2020-04-20,107,12,8,87
,Suriname,3.9193,-56.0278,2020-04-20,10,1,6,3
,Sweden,63.0,16.0,2020-04-20,14777,1580,550,12647
,Switzerland,46.8182,8.2275,2020-04-20,27944,1429,18600,7915
,Taiwan*,23.7,121.0,2020-04-20,422,6,203,213
,Tanzania,-6.369,34.8888,2020-04-20,254,10,11,233
,Thailand,15.0,101.0,2020-04-20,2792,47,1999,746
,Togo,8.6195,0.8248,2020-04-20,84,6,53,25
,Trinidad and Tobago,10.6918,-61.2225,2020-04-20,114,8,22,84
,Tunisia,34.0,9.0,2020-04-20,884,38,148,698
,Turkey,38.9637,35.2433,2020-04-20,90980,2140,13430,75410
,Uganda,1.0,32.0,2020-04-20,56,0,38,18
,Ukraine,48.3794,31.1656,2020-04-20,5710,151,359,5200
,United Arab Emirates,24.0,54.0,2020-04-20,7265,43,1360,5862
Bermuda,United Kingdom,32.3078,-64.7505,2020-04-20,86,5,37,44
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-04-20,66,1,7,58
Channel Islands,United Kingdom,49.3723,-2.3644,2020-04-20,488,24,73,391
Gibraltar,United Kingdom,36.1408,-5.3536,2020-04-20,132,0,120,12
Isle of Man,United Kingdom,54.2361,-4.5481,2020-04-20,300,9,200,91
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-20,11,0,2,9
,United Kingdom,55.3781,-3.4360000000000004,2020-04-20,124743,16509,0,108234
,Uruguay,-32.5228,-55.7658,2020-04-20,535,10,313,212
,US,37.0902,-95.7129,2020-04-20,784326,42094,72329,669903
,Uzbekistan,41.3775,64.5853,2020-04-20,1627,5,261,1361
,Venezuela,6.4238,-66.5897,2020-04-20,256,9,117,130
,Vietnam,16.0,108.0,2020-04-20,268,0,214,54
,Zambia,-15.4167,28.2833,2020-04-20,65,3,35,27
,Zimbabwe,-20.0,30.0,2020-04-20,25,3,2,20
Diamond Princess,Canada,0.0,0.0,2020-04-20,-1,-1,0,0
,Dominica,15.415,-61.371,2020-04-20,16,0,8,8
,Grenada,12.1165,-61.678999999999995,2020-04-20,14,0,0,14
,Mozambique,-18.665695,35.529562,2020-04-20,39,0,0,39
,Syria,34.802075,38.99681500000001,2020-04-20,39,3,0,36
,Timor-Leste,-8.874217,125.727539,2020-04-20,22,0,0,22
,Belize,13.1939,-59.5432,2020-04-20,18,2,2,14
Recovered,Canada,0.0,0.0,2020-04-20,0,0,0,0
,Laos,19.856270000000002,102.495496,2020-04-20,19,0,0,19
,Libya,26.3351,17.228331,2020-04-20,51,1,15,35
,West Bank and Gaza,31.9522,35.2332,2020-04-20,449,3,71,375
,Guinea-Bissau,11.8037,-15.1804,2020-04-20,50,0,3,47
,Mali,17.570692,-3.996166000000001,2020-04-20,246,14,56,176
,Saint Kitts and Nevis,17.357822,-62.782998,2020-04-20,15,0,0,15
Northwest Territories,Canada,64.8255,-124.8457,2020-04-20,5,0,0,5
Yukon,Canada,64.2823,-135.0,2020-04-20,11,0,0,11
,Kosovo,42.602636,20.902977,2020-04-20,510,12,93,405
,Burma,21.9162,95.956,2020-04-20,119,5,7,107
Anguilla,United Kingdom,18.2206,-63.0686,2020-04-20,3,0,1,2
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-04-20,5,1,3,1
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-20,11,1,0,10
,MS Zaandam,0.0,0.0,2020-04-20,9,2,0,7
,Botswana,-22.3285,24.6849,2020-04-20,20,1,0,19
,Burundi,-3.3731,29.9189,2020-04-20,5,1,4,0
,Sierra Leone,8.460555000000001,-11.779889,2020-04-20,43,0,6,37
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-04-20,5,0,0,5
,Malawi,-13.254307999999998,34.301525,2020-04-20,17,2,3,12
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-04-20,11,0,3,8
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-04-20,1,0,0,1
,South Sudan,6.8770000000000024,31.307,2020-04-20,4,0,0,4
,Western Sahara,24.2155,-12.8858,2020-04-20,6,0,0,6
,Sao Tome and Principe,0.18636,6.613081,2020-04-20,4,0,0,4
,Yemen,15.552726999999999,48.516388,2020-04-20,1,0,0,1
,Afghanistan,33.0,65.0,2020-04-21,1092,36,150,906
,Albania,41.1533,20.1683,2020-04-21,609,26,345,238
,Algeria,28.0339,1.6596,2020-04-21,2811,392,1152,1267
,Andorra,42.5063,1.5218,2020-04-21,717,37,282,398
,Angola,-11.2027,17.8739,2020-04-21,24,2,6,16
,Antigua and Barbuda,17.0608,-61.7964,2020-04-21,23,3,7,13
,Argentina,-38.4161,-63.6167,2020-04-21,3031,147,840,2044
,Armenia,40.0691,45.0382,2020-04-21,1401,24,609,768
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-21,104,3,88,13
New South Wales,Australia,-33.8688,151.2093,2020-04-21,2969,26,1379,1564
Northern Territory,Australia,-12.4634,130.8456,2020-04-21,28,0,9,19
Queensland,Australia,-28.0167,153.4,2020-04-21,1024,6,738,280
South Australia,Australia,-34.9285,138.6007,2020-04-21,437,4,331,102
Tasmania,Australia,-41.4545,145.9707,2020-04-21,201,7,67,127
Victoria,Australia,-37.8136,144.9631,2020-04-21,1336,14,1172,150
Western Australia,Australia,-31.9505,115.8605,2020-04-21,546,7,340,199
,Austria,47.5162,14.5501,2020-04-21,14873,491,10971,3411
,Azerbaijan,40.1431,47.5769,2020-04-21,1480,20,865,595
,Bahamas,25.0343,-77.3963,2020-04-21,65,9,12,44
,Bahrain,26.0275,50.55,2020-04-21,1973,7,784,1182
,Bangladesh,23.685,90.3563,2020-04-21,3382,110,87,3185
,Barbados,13.1939,-59.5432,2020-04-21,75,5,25,45
,Belarus,53.7098,27.9534,2020-04-21,6723,55,577,6091
,Belgium,50.8333,4.0,2020-04-21,40956,5998,9002,25956
,Benin,9.3077,2.3158,2020-04-21,54,1,27,26
,Bhutan,27.5142,90.4336,2020-04-21,6,0,2,4
,Bolivia,-16.2902,-63.5887,2020-04-21,598,34,37,527
,Bosnia and Herzegovina,43.9159,17.6791,2020-04-21,1342,51,437,854
,Brazil,-14.235,-51.9253,2020-04-21,43079,2741,22991,17347
,Brunei,4.5353,114.7277,2020-04-21,138,1,116,21
,Bulgaria,42.7339,25.4858,2020-04-21,975,45,170,760
,Burkina Faso,12.2383,-1.5616,2020-04-21,600,38,362,200
,Cabo Verde,16.5388,-23.0418,2020-04-21,68,1,1,66
,Cambodia,11.55,104.9167,2020-04-21,122,0,110,12
,Cameroon,3.8480000000000003,11.5021,2020-04-21,1163,43,0,1120
Alberta,Canada,53.9333,-116.5765,2020-04-21,3095,61,0,3034
British Columbia,Canada,49.2827,-123.1207,2020-04-21,1724,87,0,1637
Grand Princess,Canada,37.6489,-122.6655,2020-04-21,13,0,0,13
Manitoba,Canada,53.7609,-98.8139,2020-04-21,255,6,0,249
New Brunswick,Canada,46.5653,-66.4619,2020-04-21,118,0,0,118
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-04-21,257,3,0,254
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-04-21,737,10,0,727
Ontario,Canada,51.2538,-85.3232,2020-04-21,12715,694,0,12021
Prince Edward Island,Canada,46.5107,-63.4168,2020-04-21,26,0,0,26
Quebec,Canada,52.9399,-73.5491,2020-04-21,20126,1044,0,19082
Saskatchewan,Canada,52.9399,-106.4509,2020-04-21,320,4,0,316
,Central African Republic,6.6111,20.9394,2020-04-21,14,0,10,4
,Chad,15.4542,18.7322,2020-04-21,33,0,8,25
,Chile,-35.6751,-71.543,2020-04-21,10832,147,4969,5716
Anhui,China,31.8257,117.2264,2020-04-21,991,6,984,1
Beijing,China,40.1824,116.4142,2020-04-21,593,8,516,69
Chongqing,China,30.0572,107.874,2020-04-21,579,6,570,3
Fujian,China,26.0789,117.9874,2020-04-21,355,1,341,13
Gansu,China,37.8099,101.0583,2020-04-21,139,2,137,0
Guangdong,China,23.3417,113.4244,2020-04-21,1582,8,1501,73
Guangxi,China,23.8298,108.7881,2020-04-21,254,2,252,0
Guizhou,China,26.8154,106.8748,2020-04-21,147,2,145,0
Hainan,China,19.1959,109.7453,2020-04-21,168,6,162,0
Hebei,China,39.549,116.1306,2020-04-21,328,6,317,5
Heilongjiang,China,47.861999999999995,127.7615,2020-04-21,913,13,0,900
Henan,China,33.882,113.61399999999999,2020-04-21,1276,22,0,1254
Hong Kong,China,22.3,114.2,2020-04-21,1029,4,650,375
Hubei,China,30.9756,112.2707,2020-04-21,68128,4512,63514,102
Hunan,China,27.6104,111.7088,2020-04-21,1019,4,1015,0
Inner Mongolia,China,44.0935,113.9448,2020-04-21,194,1,108,85
Jiangsu,China,32.9711,119.455,2020-04-21,653,0,644,9
Jiangxi,China,27.614,115.7221,2020-04-21,937,1,936,0
Jilin,China,43.6661,126.1923,2020-04-21,106,1,97,8
Liaoning,China,41.2956,122.6085,2020-04-21,146,2,143,1
Macau,China,22.1667,113.55,2020-04-21,45,0,24,21
Ningxia,China,37.2692,106.1655,2020-04-21,75,0,75,0
Qinghai,China,35.7452,95.9956,2020-04-21,18,0,18,0
Shaanxi,China,35.1917,108.8701,2020-04-21,277,3,253,21
Shandong,China,36.3427,118.1498,2020-04-21,787,7,765,15
Shanghai,China,31.201999999999998,121.4491,2020-04-21,638,7,0,631
Shanxi,China,37.5777,112.2922,2020-04-21,197,0,140,57
Sichuan,China,30.6171,102.7103,2020-04-21,561,3,554,4
Tianjin,China,39.3054,117.323,2020-04-21,189,3,176,10
Tibet,China,31.6927,88.0924,2020-04-21,1,0,1,0
Xinjiang,China,41.1129,85.2401,2020-04-21,76,3,73,0
Yunnan,China,24.974,101.48700000000001,2020-04-21,184,2,0,182
Zhejiang,China,29.1832,120.0934,2020-04-21,1268,1,1251,16
,Colombia,4.5709,-74.2973,2020-04-21,4149,196,804,3149
,Congo (Brazzaville),-4.0383,21.7587,2020-04-21,165,6,16,143
,Congo (Kinshasa),-4.0383,21.7587,2020-04-21,350,25,35,290
,Costa Rica,9.7489,-83.7534,2020-04-21,669,6,150,513
,Cote d'Ivoire,7.54,-5.5471,2020-04-21,916,13,303,600
,Croatia,45.1,15.2,2020-04-21,1908,48,801,1059
,Diamond Princess,0.0,0.0,2020-04-21,712,13,644,55
,Cuba,22.0,-80.0,2020-04-21,1137,38,309,790
,Cyprus,35.1264,33.4299,2020-04-21,784,12,98,674
,Czechia,49.8175,15.472999999999999,2020-04-21,7033,201,0,6832
Faroe Islands,Denmark,61.8926,-6.9118,2020-04-21,185,0,178,7
Greenland,Denmark,71.7069,-42.6043,2020-04-21,11,0,11,0
,Denmark,56.2639,9.5018,2020-04-21,7695,370,4700,2625
,Djibouti,11.8251,42.5903,2020-04-21,945,2,112,831
,Dominican Republic,18.7357,-70.1627,2020-04-21,5044,245,463,4336
,Ecuador,-1.8312,-78.1834,2020-04-21,10398,520,1207,8671
,Egypt,26.0,30.0,2020-04-21,3490,264,870,2356
,El Salvador,13.7942,-88.8965,2020-04-21,225,7,48,170
,Equatorial Guinea,1.5,10.0,2020-04-21,83,0,7,76
,Eritrea,15.1794,39.7823,2020-04-21,39,0,6,33
,Estonia,58.5953,25.0136,2020-04-21,1552,43,169,1340
,Eswatini,-26.5225,31.4659,2020-04-21,31,1,8,22
,Ethiopia,9.145,40.4897,2020-04-21,114,3,16,95
,Fiji,-17.7134,178.065,2020-04-21,18,0,3,15
,Finland,64.0,26.0,2020-04-21,4014,141,2000,1873
French Guiana,France,3.9339,-53.1258,2020-04-21,97,1,76,20
French Polynesia,France,-17.6797,149.4068,2020-04-21,56,0,19,37
Guadeloupe,France,16.25,-61.5833,2020-04-21,148,12,73,63
Mayotte,France,-12.8275,45.1662,2020-04-21,311,4,117,190
New Caledonia,France,-20.9043,165.618,2020-04-21,18,0,17,1
Reunion,France,-21.1351,55.2471,2020-04-21,410,0,238,172
Saint Barthelemy,France,17.9,-62.8333,2020-04-21,6,0,6,0
St Martin,France,18.0708,-63.0501,2020-04-21,37,2,19,16
Martinique,France,14.6415,-61.0242,2020-04-21,163,14,73,76
,France,46.2276,2.2137,2020-04-21,156921,20796,39181,96944
,Gabon,-0.8037,11.6094,2020-04-21,156,1,16,139
,Gambia,13.4432,-15.3101,2020-04-21,10,1,2,7
,Georgia,42.3154,43.3569,2020-04-21,408,4,97,307
,Germany,51.0,9.0,2020-04-21,148291,5033,95200,48058
,Ghana,7.9465,-1.0232,2020-04-21,1042,9,99,934
,Greece,39.0742,21.8243,2020-04-21,2401,121,577,1703
,Guatemala,15.7835,-90.2308,2020-04-21,294,7,24,263
,Guinea,9.9456,-9.6966,2020-04-21,688,6,127,555
,Guyana,5.0,-58.75,2020-04-21,66,7,9,50
,Haiti,18.9712,-72.2852,2020-04-21,57,3,0,54
,Holy See,41.9029,12.4534,2020-04-21,9,0,2,7
,Honduras,15.2,-86.2419,2020-04-21,494,46,29,419
,Hungary,47.1625,19.5033,2020-04-21,2098,213,287,1598
,Iceland,64.9631,-19.0208,2020-04-21,1778,10,1417,351
,India,21.0,78.0,2020-04-21,20080,645,3975,15460
,Indonesia,-0.7893,113.9213,2020-04-21,7135,616,842,5677
,Iran,32.0,53.0,2020-04-21,84802,5297,60965,18540
,Iraq,33.0,44.0,2020-04-21,1602,83,1096,423
,Ireland,53.1424,-7.6921,2020-04-21,16040,730,9233,6077
,Israel,31.0,35.0,2020-04-21,13942,184,4507,9251
,Italy,43.0,12.0,2020-04-21,183957,24648,51600,107709
,Jamaica,18.1096,-77.2975,2020-04-21,223,6,27,190
,Japan,36.0,138.0,2020-04-21,11135,263,1239,9633
,Jordan,31.24,36.51,2020-04-21,428,7,297,124
,Kazakhstan,48.0196,66.9237,2020-04-21,1995,19,489,1487
,Kenya,-0.0236,37.9062,2020-04-21,296,14,74,208
,"Korea, South",36.0,128.0,2020-04-21,10683,237,8213,2233
,Kuwait,29.5,47.75,2020-04-21,2080,11,412,1657
,Kyrgyzstan,41.2044,74.7661,2020-04-21,590,7,216,367
,Latvia,56.8796,24.6032,2020-04-21,748,9,133,606
,Lebanon,33.8547,35.8623,2020-04-21,677,21,108,548
,Liberia,6.4281,-9.4295,2020-04-21,101,8,7,86
,Liechtenstein,47.14,9.55,2020-04-21,81,1,55,25
,Lithuania,55.1694,23.8813,2020-04-21,1350,38,298,1014
,Luxembourg,49.8153,6.1296,2020-04-21,3618,78,670,2870
,Madagascar,-18.7669,46.8691,2020-04-21,121,0,44,77
,Malaysia,2.5,112.5,2020-04-21,5482,92,3349,2041
,Maldives,3.2028,73.2207,2020-04-21,83,0,16,67
,Malta,35.9375,14.3754,2020-04-21,443,3,150,290
,Mauritania,21.0079,10.9408,2020-04-21,7,1,6,0
,Mauritius,-20.2,57.5,2020-04-21,328,9,243,76
,Mexico,23.6345,-102.5528,2020-04-21,8772,712,2627,5433
,Moldova,47.4116,28.3699,2020-04-21,2614,72,505,2037
,Monaco,43.7333,7.4167,2020-04-21,94,3,26,65
,Mongolia,46.8625,103.8467,2020-04-21,34,0,8,26
,Montenegro,42.5,19.3,2020-04-21,313,5,101,207
,Morocco,31.7917,-7.0926,2020-04-21,3209,145,393,2671
,Namibia,-22.9576,18.4904,2020-04-21,16,0,6,10
,Nepal,28.1667,84.25,2020-04-21,43,0,4,39
Aruba,Netherlands,12.5186,-70.0358,2020-04-21,97,2,51,44
Curacao,Netherlands,12.1696,-68.99,2020-04-21,14,1,11,2
Sint Maarten,Netherlands,18.0425,-63.0548,2020-04-21,67,10,12,45
,Netherlands,52.1326,5.2913,2020-04-21,34134,3916,0,30218
,New Zealand,-40.9006,174.886,2020-04-21,1445,13,1006,426
,Nicaragua,12.8654,-85.2072,2020-04-21,10,2,7,1
,Niger,17.6078,8.0817,2020-04-21,657,20,127,510
,Nigeria,9.082,8.6753,2020-04-21,665,22,188,455
,North Macedonia,41.6086,21.7453,2020-04-21,1231,55,224,952
,Norway,60.472,8.4689,2020-04-21,7191,182,32,6977
,Oman,21.0,57.0,2020-04-21,1508,8,238,1262
,Pakistan,30.3753,69.3451,2020-04-21,9565,201,2073,7291
,Panama,8.538,-80.7821,2020-04-21,4658,136,204,4318
,Papua New Guinea,-6.315,143.9555,2020-04-21,7,0,0,7
,Paraguay,-23.4425,-58.4438,2020-04-21,208,8,53,147
,Peru,-9.19,-75.0152,2020-04-21,17837,484,6982,10371
,Philippines,13.0,122.0,2020-04-21,6599,437,654,5508
,Poland,51.9194,19.1451,2020-04-21,9856,401,1297,8158
,Portugal,39.3999,-8.2245,2020-04-21,21379,762,917,19700
,Qatar,25.3548,51.1839,2020-04-21,6533,9,614,5910
,Romania,45.9432,24.9668,2020-04-21,9242,498,2153,6591
,Russia,60.0,90.0,2020-04-21,52763,456,3873,48434
,Rwanda,-1.9403,29.8739,2020-04-21,150,0,84,66
,Saint Lucia,13.9094,-60.9789,2020-04-21,15,0,13,2
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-21,12,0,2,10
,San Marino,43.9424,12.4578,2020-04-21,476,40,62,374
,Saudi Arabia,24.0,45.0,2020-04-21,11631,109,1640,9882
,Senegal,14.4974,-14.4524,2020-04-21,412,5,242,165
,Serbia,44.0165,21.0059,2020-04-21,6630,125,870,5635
,Seychelles,-4.6796,55.492,2020-04-21,11,0,5,6
,Singapore,1.2833,103.8333,2020-04-21,9125,11,839,8275
,Slovakia,48.669,19.699,2020-04-21,1199,14,258,927
,Slovenia,46.1512,14.9955,2020-04-21,1344,77,197,1070
,Somalia,5.1521,46.1996,2020-04-21,286,8,4,274
,South Africa,-30.5595,22.9375,2020-04-21,3465,58,1055,2352
,Spain,40.0,-4.0,2020-04-21,204178,21282,82514,100382
,Sri Lanka,7.0,81.0,2020-04-21,310,7,102,201
,Sudan,12.8628,30.2176,2020-04-21,107,12,8,87
,Suriname,3.9193,-56.0278,2020-04-21,10,1,6,3
,Sweden,63.0,16.0,2020-04-21,15322,1765,550,13007
,Switzerland,46.8182,8.2275,2020-04-21,28063,1478,19400,7185
,Taiwan*,23.7,121.0,2020-04-21,425,6,217,202
,Tanzania,-6.369,34.8888,2020-04-21,254,10,11,233
,Thailand,15.0,101.0,2020-04-21,2811,48,2108,655
,Togo,8.6195,0.8248,2020-04-21,86,6,56,24
,Trinidad and Tobago,10.6918,-61.2225,2020-04-21,115,8,28,79
,Tunisia,34.0,9.0,2020-04-21,884,38,148,698
,Turkey,38.9637,35.2433,2020-04-21,95591,2259,14918,78414
,Uganda,1.0,32.0,2020-04-21,61,0,38,23
,Ukraine,48.3794,31.1656,2020-04-21,6125,161,367,5597
,United Arab Emirates,24.0,54.0,2020-04-21,7755,46,1443,6266
Bermuda,United Kingdom,32.3078,-64.7505,2020-04-21,86,5,37,44
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-04-21,66,1,7,58
Channel Islands,United Kingdom,49.3723,-2.3644,2020-04-21,496,24,256,216
Gibraltar,United Kingdom,36.1408,-5.3536,2020-04-21,132,0,120,12
Isle of Man,United Kingdom,54.2361,-4.5481,2020-04-21,307,9,209,89
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-21,11,0,2,9
,United Kingdom,55.3781,-3.4360000000000004,2020-04-21,129044,17337,0,111707
,Uruguay,-32.5228,-55.7658,2020-04-21,535,11,313,211
,US,37.0902,-95.7129,2020-04-21,811865,44444,75204,692217
,Uzbekistan,41.3775,64.5853,2020-04-21,1678,6,357,1315
,Venezuela,6.4238,-66.5897,2020-04-21,285,10,117,158
,Vietnam,16.0,108.0,2020-04-21,268,0,216,52
,Zambia,-15.4167,28.2833,2020-04-21,70,3,35,32
,Zimbabwe,-20.0,30.0,2020-04-21,28,3,2,23
Diamond Princess,Canada,0.0,0.0,2020-04-21,-1,-1,0,0
,Dominica,15.415,-61.371,2020-04-21,16,0,8,8
,Grenada,12.1165,-61.678999999999995,2020-04-21,14,0,0,14
,Mozambique,-18.665695,35.529562,2020-04-21,39,0,0,39
,Syria,34.802075,38.99681500000001,2020-04-21,42,3,0,39
,Timor-Leste,-8.874217,125.727539,2020-04-21,23,0,0,23
,Belize,13.1939,-59.5432,2020-04-21,18,2,2,14
Recovered,Canada,0.0,0.0,2020-04-21,0,0,0,0
,Laos,19.856270000000002,102.495496,2020-04-21,19,0,0,19
,Libya,26.3351,17.228331,2020-04-21,51,1,15,35
,West Bank and Gaza,31.9522,35.2332,2020-04-21,466,4,71,391
,Guinea-Bissau,11.8037,-15.1804,2020-04-21,50,0,3,47
,Mali,17.570692,-3.996166000000001,2020-04-21,258,14,57,187
,Saint Kitts and Nevis,17.357822,-62.782998,2020-04-21,15,0,0,15
Northwest Territories,Canada,64.8255,-124.8457,2020-04-21,5,0,0,5
Yukon,Canada,64.2823,-135.0,2020-04-21,11,0,0,11
,Kosovo,42.602636,20.902977,2020-04-21,510,12,93,405
,Burma,21.9162,95.956,2020-04-21,121,5,7,109
Anguilla,United Kingdom,18.2206,-63.0686,2020-04-21,3,0,1,2
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-04-21,5,1,3,1
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-21,11,1,0,10
,MS Zaandam,0.0,0.0,2020-04-21,9,2,0,7
,Botswana,-22.3285,24.6849,2020-04-21,20,1,0,19
,Burundi,-3.3731,29.9189,2020-04-21,5,1,4,0
,Sierra Leone,8.460555000000001,-11.779889,2020-04-21,50,0,6,44
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-04-21,5,0,0,5
,Malawi,-13.254307999999998,34.301525,2020-04-21,18,2,3,13
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-04-21,11,0,3,8
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-04-21,1,0,0,1
,South Sudan,6.8770000000000024,31.307,2020-04-21,4,0,0,4
,Western Sahara,24.2155,-12.8858,2020-04-21,6,0,0,6
,Sao Tome and Principe,0.18636,6.613081,2020-04-21,4,0,0,4
,Yemen,15.552726999999999,48.516388,2020-04-21,1,0,0,1
,Afghanistan,33.0,65.0,2020-04-22,1176,40,166,970
,Albania,41.1533,20.1683,2020-04-22,634,27,356,251
,Algeria,28.0339,1.6596,2020-04-22,2910,402,1204,1304
,Andorra,42.5063,1.5218,2020-04-22,723,37,309,377
,Angola,-11.2027,17.8739,2020-04-22,25,2,6,17
,Antigua and Barbuda,17.0608,-61.7964,2020-04-22,24,3,10,11
,Argentina,-38.4161,-63.6167,2020-04-22,3144,152,872,2120
,Armenia,40.0691,45.0382,2020-04-22,1473,24,633,816
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-22,104,3,88,13
New South Wales,Australia,-33.8688,151.2093,2020-04-22,2971,26,1379,1566
Northern Territory,Australia,-12.4634,130.8456,2020-04-22,28,0,9,19
Queensland,Australia,-28.0167,153.4,2020-04-22,1024,6,738,280
South Australia,Australia,-34.9285,138.6007,2020-04-22,438,4,331,103
Tasmania,Australia,-41.4545,145.9707,2020-04-22,205,7,67,131
Victoria,Australia,-37.8136,144.9631,2020-04-22,1336,14,1172,150
Western Australia,Australia,-31.9505,115.8605,2020-04-22,546,7,340,199
,Austria,47.5162,14.5501,2020-04-22,14925,510,11328,3087
,Azerbaijan,40.1431,47.5769,2020-04-22,1518,20,907,591
,Bahamas,25.0343,-77.3963,2020-04-22,65,9,12,44
,Bahrain,26.0275,50.55,2020-04-22,2027,7,1026,994
,Bangladesh,23.685,90.3563,2020-04-22,3772,120,92,3560
,Barbados,13.1939,-59.5432,2020-04-22,75,5,25,45
,Belarus,53.7098,27.9534,2020-04-22,7281,58,769,6454
,Belgium,50.8333,4.0,2020-04-22,41889,6262,9433,26194
,Benin,9.3077,2.3158,2020-04-22,54,1,27,26
,Bhutan,27.5142,90.4336,2020-04-22,6,0,2,4
,Bolivia,-16.2902,-63.5887,2020-04-22,609,37,44,528
,Bosnia and Herzegovina,43.9159,17.6791,2020-04-22,1368,53,460,855
,Brazil,-14.235,-51.9253,2020-04-22,45757,2906,25318,17533
,Brunei,4.5353,114.7277,2020-04-22,138,1,117,20
,Bulgaria,42.7339,25.4858,2020-04-22,1024,49,174,801
,Burkina Faso,12.2383,-1.5616,2020-04-22,609,39,389,181
,Cabo Verde,16.5388,-23.0418,2020-04-22,73,1,1,71
,Cambodia,11.55,104.9167,2020-04-22,122,0,110,12
,Cameroon,3.8480000000000003,11.5021,2020-04-22,1163,43,0,1120
Alberta,Canada,53.9333,-116.5765,2020-04-22,3401,66,0,3335
British Columbia,Canada,49.2827,-123.1207,2020-04-22,1795,90,0,1705
Grand Princess,Canada,37.6489,-122.6655,2020-04-22,-1,-1,0,0
Manitoba,Canada,53.7609,-98.8139,2020-04-22,257,6,0,251
New Brunswick,Canada,46.5653,-66.4619,2020-04-22,118,0,0,118
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-04-22,256,3,0,253
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-04-22,772,12,0,760
